FID,MA_tmp,MA_prp,Tundra
5998,18.8066006,69.9167023,OtherBiomes
5999,21.3913002,4.9166698,OtherBiomes
6000,18.8922005,129.8329926,OtherBiomes
6001,-5.0005002,35.3333015,OtherBiomes
6002,21.1809998,5.5,OtherBiomes
6003,16.7472,83.0832977,OtherBiomes
6004,17.3831005,106.8330002,OtherBiomes
6005,18.8451996,122.5830002,OtherBiomes
6006,19.3820992,10.4167004,OtherBiomes
6007,21.0317993,2.5833299,OtherBiomes
6008,16.6938,85.8332977,OtherBiomes
6009,17.1893997,18.8332996,OtherBiomes
6010,19.6804008,129,OtherBiomes
6011,20.1952,29,OtherBiomes
6012,17.7371998,90.4167023,OtherBiomes
6013,16.5986004,93.6667023,OtherBiomes
6014,19.8750992,13.9167004,OtherBiomes
6015,-9.5589199,56,OtherBiomes
6016,21.8757,5,OtherBiomes
6017,24.1749001,8.6666698,OtherBiomes
6018,22.1033001,16,OtherBiomes
6019,-0.502417,25.4167004,OtherBiomes
6020,-4.5353298,55.75,OtherBiomes
6021,21.8820992,5.6666698,OtherBiomes
6022,22.1637001,6.1666698,OtherBiomes
6023,19.9272003,2.6666701,OtherBiomes
6024,21.5660992,2.25,OtherBiomes
6025,21.2807999,110.9169998,OtherBiomes
6026,20.3635998,2.5833299,OtherBiomes
6027,1.6290801,59.5,OtherBiomes
6028,23.4547005,10.75,OtherBiomes
6029,17.0289993,32.5,OtherBiomes
6030,22.7880993,9.8333302,OtherBiomes
6031,20.6539993,35.4166985,OtherBiomes
6032,19.9181995,1.33333,OtherBiomes
6033,14.6328001,150.5829926,OtherBiomes
6034,23.9680996,2.3333299,OtherBiomes
6035,21.5056,4.0833302,OtherBiomes
6036,23.441,2,OtherBiomes
6037,16.8987999,106,OtherBiomes
6038,1.20883,73.9167023,OtherBiomes
6039,23.2723007,3.8333299,OtherBiomes
6040,20.3026009,113.9169998,OtherBiomes
6041,16.4582005,16.3332996,OtherBiomes
6042,20.0282001,87.75,OtherBiomes
6043,21.8682003,41.5,OtherBiomes
6044,25.343399,11.5,OtherBiomes
6045,-5.5714998,25.1667004,OtherBiomes
6046,22.3353996,7.1666698,OtherBiomes
6047,21.4223003,1.83333,OtherBiomes
6048,0.753333,54.8333015,OtherBiomes
6049,16.8994999,3.1666701,OtherBiomes
6050,23.3449001,2.0833299,OtherBiomes
6051,21.7012997,1.08333,OtherBiomes
6052,16.1490993,134.5829926,OtherBiomes
6053,16.6247997,16.5832996,OtherBiomes
6054,20.5000992,90.25,OtherBiomes
6055,22.8428993,10.8332996,OtherBiomes
6056,2.44925,64.0832977,OtherBiomes
6057,20.0729008,73.5,OtherBiomes
6058,16.6982994,36.0833015,OtherBiomes
6059,14.2124004,35.6666985,OtherBiomes
6060,21.3999004,0.416667,OtherBiomes
6061,5.8571701,50.9166985,OtherBiomes
6062,25.2798996,1.25,OtherBiomes
6063,25.0035,9.75,OtherBiomes
6064,21.6375008,1.16667,OtherBiomes
6065,-6.1005802,39.5833015,OtherBiomes
6066,22.8216991,18.3332996,OtherBiomes
6067,5.0640001,33.8333015,OtherBiomes
6068,20.2950993,136.4170074,OtherBiomes
6069,17.6917,2.8333299,OtherBiomes
6070,20.1093998,87,OtherBiomes
6071,15.4052,7.75,OtherBiomes
6072,14.4569998,11.5832996,OtherBiomes
6073,23.7763004,2.0833299,OtherBiomes
6074,23.1152,2,OtherBiomes
6075,20.0797005,1.91667,OtherBiomes
6076,25.6945992,17.4167004,OtherBiomes
6077,26.9377003,14.6667004,OtherBiomes
6078,16.0408001,102.5830002,OtherBiomes
6079,16.0629005,107,OtherBiomes
6080,20.948,7.9166698,OtherBiomes
6081,20.5897999,2.6666701,OtherBiomes
6082,25.1033993,19.6667004,OtherBiomes
6083,19.8194008,4.75,OtherBiomes
6084,18.6737003,16.9167004,OtherBiomes
6085,23.2502995,2.0833299,OtherBiomes
6086,-3.8636701,57.0833015,OtherBiomes
6087,20.8920994,1.91667,OtherBiomes
6088,25.0676994,12.25,OtherBiomes
6089,22.9379005,2.0833299,OtherBiomes
6090,2.0703299,50.1666985,OtherBiomes
6091,8.4601698,78.3332977,OtherBiomes
6092,20.8948002,2,OtherBiomes
6093,11.5938997,67.0832977,OtherBiomes
6094,22.8799,2.25,OtherBiomes
6095,21.1254997,2.5,OtherBiomes
6096,20.1252995,10.5832996,OtherBiomes
6097,20.0335007,3.1666701,OtherBiomes
6098,22.9946995,8.5,OtherBiomes
6099,20.7966995,104.9169998,OtherBiomes
6100,24.3469009,1.25,OtherBiomes
6101,20.3792,1.66667,OtherBiomes
6102,15.6688995,106.9169998,OtherBiomes
6103,17.9986992,94.0832977,OtherBiomes
6104,22.7054005,7.1666698,OtherBiomes
6105,22.5035,44.25,OtherBiomes
6106,4.4319201,30.3332996,OtherBiomes
6107,24.4542007,38.0833015,OtherBiomes
6108,20.1061001,124.25,OtherBiomes
6109,18.7675991,56.6666985,OtherBiomes
6110,24.2709007,2.4166701,OtherBiomes
6111,21.6954002,2.25,OtherBiomes
6112,4.5199199,50.1666985,OtherBiomes
6113,20.1924,130.25,OtherBiomes
6114,23.7289009,6.25,OtherBiomes
6115,20.0037994,145.5,OtherBiomes
6116,25.5960007,9.3333302,OtherBiomes
6117,18.8703995,3.4166701,OtherBiomes
6118,20.2187004,111.1669998,OtherBiomes
6119,-1.5365,19.75,OtherBiomes
6120,20.6352997,123,OtherBiomes
6121,21.2187996,1.58333,OtherBiomes
6122,25.1954994,14.75,OtherBiomes
6123,15.7982998,118.0830002,OtherBiomes
6124,23.2893009,8.5,OtherBiomes
6125,23.6928005,2.0833299,OtherBiomes
6126,18.6578007,5,OtherBiomes
6127,20.5662003,2.75,OtherBiomes
6128,12.2698002,10.8332996,OtherBiomes
6129,18.8104,5,OtherBiomes
6130,20.3801994,2.1666701,OtherBiomes
6131,24.1868,1.91667,OtherBiomes
6132,17.6546001,126.3330002,OtherBiomes
6133,19.0165005,19.5832996,OtherBiomes
6134,0.854333,27.0832996,OtherBiomes
6135,23.8917007,1.75,OtherBiomes
6136,23.6394997,2.1666701,OtherBiomes
6137,16.5606995,134.1670074,OtherBiomes
6138,13.3360996,19.1667004,OtherBiomes
6139,-1.67317,23.75,OtherBiomes
6140,10.8326998,91.4167023,OtherBiomes
6141,0.921083,21.8332996,OtherBiomes
6142,19.3537998,13.25,OtherBiomes
6143,23.8682995,2.1666701,OtherBiomes
6144,17.9573002,92.4167023,OtherBiomes
6145,-0.800917,20.9167004,OtherBiomes
6146,0.503833,54,OtherBiomes
6147,14.3182001,90.6667023,OtherBiomes
6148,22.5415993,35.0833015,OtherBiomes
6149,22.1298008,12.4167004,OtherBiomes
6150,24.4272003,2.4166701,OtherBiomes
6151,15.1750002,18.3332996,OtherBiomes
6152,18.4447002,60.0833015,OtherBiomes
6153,22.5345001,9,OtherBiomes
6154,20.6037006,71.8332977,OtherBiomes
6155,26.4643002,21.0832996,OtherBiomes
6156,21.3733006,0.25,OtherBiomes
6157,3.6224201,59.0833015,OtherBiomes
6158,19.3297997,1.58333,OtherBiomes
6159,22.0172997,0.416667,OtherBiomes
6160,21.0835991,5.25,OtherBiomes
6161,18.4752007,5.4166698,OtherBiomes
6162,15.5212002,133.75,OtherBiomes
6163,19.5107002,3.5,OtherBiomes
6164,21.4524994,50.3333015,OtherBiomes
6165,26.9277,7.6666698,OtherBiomes
6166,25.1954994,0.916667,OtherBiomes
6167,22.0904999,102.1669998,OtherBiomes
6168,27.0396004,15.1667004,OtherBiomes
6169,22.5762997,14.75,OtherBiomes
6170,24.9571991,1.08333,OtherBiomes
6171,21.3411999,6.8333302,OtherBiomes
6172,24.2252007,2.5833299,OtherBiomes
6173,22.2031994,1.25,OtherBiomes
6174,25.8265991,9.4166698,OtherBiomes
6175,21.0722008,7.5833302,OtherBiomes
6176,15.8816996,88.1667023,OtherBiomes
6177,21.6665993,0.666667,OtherBiomes
6178,17.7266998,126.5,OtherBiomes
6179,24.1984997,39.4166985,OtherBiomes
6180,25.8255997,9.5833302,OtherBiomes
6181,20.3943005,36,OtherBiomes
6182,20.8486004,20.9167004,OtherBiomes
6183,21.5907001,1.58333,OtherBiomes
6184,17.2507,115.4169998,OtherBiomes
6185,22.2077007,1.08333,OtherBiomes
6186,25.2577,70.0832977,OtherBiomes
6187,25.8108997,12.1667004,OtherBiomes
6188,20.6333008,1.25,OtherBiomes
6189,21.6795998,2.75,OtherBiomes
6190,15.9497004,140.4170074,OtherBiomes
6191,24.5478001,120.75,OtherBiomes
6192,22.6557999,1.41667,OtherBiomes
6193,15.8247995,118.0830002,OtherBiomes
6194,19.7917004,5.1666698,OtherBiomes
6195,21.7126007,107,OtherBiomes
6196,19.7415009,25,OtherBiomes
6197,21.5244999,68.0832977,OtherBiomes
6198,25.3241997,77.5,OtherBiomes
6199,22.0858002,1.41667,OtherBiomes
6200,25.4008007,55,OtherBiomes
6201,21.8910999,1,OtherBiomes
6202,21.1921005,7.0833302,OtherBiomes
6203,24.3458004,22.6667004,OtherBiomes
6204,12.6567001,34.75,OtherBiomes
6205,27.4549999,14.3332996,OtherBiomes
6206,23.1040993,22.9167004,OtherBiomes
6207,10.8848,68.0832977,OtherBiomes
6208,11.4538002,79.6667023,OtherBiomes
6209,14.2093,74.5832977,OtherBiomes
6210,18.1096001,133.8329926,OtherBiomes
6211,25.0086002,0.833333,OtherBiomes
6212,23.5687008,1.83333,OtherBiomes
6213,-3.5132501,32.8333015,OtherBiomes
6214,18.2248993,140.9170074,OtherBiomes
6215,20.5650005,10.75,OtherBiomes
6216,20.7763004,6.9166698,OtherBiomes
6217,24.8134995,53.9166985,OtherBiomes
6218,25.2598991,80.25,OtherBiomes
6219,20.4806995,3.6666701,OtherBiomes
6220,25.5135994,0.833333,OtherBiomes
6221,25.0636997,17,OtherBiomes
6222,13.4453001,93.8332977,OtherBiomes
6223,-4.4679999,28.75,OtherBiomes
6224,20.5098,18.75,OtherBiomes
6225,21.8103008,8.5833302,OtherBiomes
6226,24.2017002,3.25,OtherBiomes
6227,22.0440998,0.666667,OtherBiomes
6228,22.4934998,1.66667,OtherBiomes
6229,-2.4053299,37.75,OtherBiomes
6230,22.1742001,153.75,OtherBiomes
6231,22.0702,0.75,OtherBiomes
6232,6.9429998,76.6667023,OtherBiomes
6233,25.2784996,1.33333,OtherBiomes
6234,21.0391998,0.5,OtherBiomes
6235,24.3829002,1.75,OtherBiomes
6236,24.0692997,3.3333299,OtherBiomes
6237,16.4188995,116.0830002,OtherBiomes
6238,24.4195995,14.4167004,OtherBiomes
6239,24.6522999,1.91667,OtherBiomes
6240,19.4936008,25.5832996,OtherBiomes
6241,18.7364006,6,OtherBiomes
6242,23.2404995,2,OtherBiomes
6243,19.0674992,1.66667,OtherBiomes
6244,22.3521004,1.33333,OtherBiomes
6245,25.0694008,1.66667,OtherBiomes
6246,22.9655991,2.25,OtherBiomes
6247,22.5666008,10.8332996,OtherBiomes
6248,25.4585991,0.916667,OtherBiomes
6249,25.7677994,17.75,OtherBiomes
6250,24.0009003,22.0832996,OtherBiomes
6251,18.6294003,6.25,OtherBiomes
6252,19.2373009,0.833333,OtherBiomes
6253,16.3204994,84.5832977,OtherBiomes
6254,21.7912998,2.0833299,OtherBiomes
6255,19.0629005,6.0833302,OtherBiomes
6256,24.6522999,137.8329926,OtherBiomes
6257,24.9538002,1,OtherBiomes
6258,19.9922009,1.91667,OtherBiomes
6259,21.1653996,0.666667,OtherBiomes
6260,22.1054001,4.0833302,OtherBiomes
6261,23.0690994,2,OtherBiomes
6262,25.0324993,98.75,OtherBiomes
6263,23.5774002,2,OtherBiomes
6264,21.4108009,43.9166985,OtherBiomes
6265,15.7302999,98.8332977,OtherBiomes
6266,18.0555992,140.8329926,OtherBiomes
6267,25.3176994,33.3333015,OtherBiomes
6268,21.3297997,4.0833302,OtherBiomes
6269,20.9902,1.91667,OtherBiomes
6270,20.6991005,35,OtherBiomes
6271,18.2935009,147.1670074,OtherBiomes
6272,23.0991993,2.25,OtherBiomes
6273,22.5755997,109.5830002,OtherBiomes
6274,23.2140999,1.91667,OtherBiomes
6275,12.8290005,168.4170074,OtherBiomes
6276,18.0282993,131.75,OtherBiomes
6277,23.1903,13.0832996,OtherBiomes
6278,22.1396999,140.1670074,OtherBiomes
6279,22.8132,1.25,OtherBiomes
6280,26.0025005,22.3332996,OtherBiomes
6281,27.0986996,12,OtherBiomes
6282,26.1061993,46.9166985,OtherBiomes
6283,16.0471001,105.5830002,OtherBiomes
6284,21.5517998,0.0833333,OtherBiomes
6285,22.4978008,0.0833333,OtherBiomes
6286,22.8421993,2.5833299,OtherBiomes
6287,21.8243999,3.3333299,OtherBiomes
6288,22.3875999,2.9166701,OtherBiomes
6289,22.7345009,1.25,OtherBiomes
6290,22.0702991,0.166667,OtherBiomes
6291,16.7479992,129.25,OtherBiomes
6292,24.2782001,1.75,OtherBiomes
6293,18.1786995,35.4166985,OtherBiomes
6294,25.3425007,80.8332977,OtherBiomes
6295,24.0884991,1.58333,OtherBiomes
6296,26.0888004,1.08333,OtherBiomes
6297,18.1389999,133.0829926,OtherBiomes
6298,24.3812008,25.1667004,OtherBiomes
6299,22.6061993,0.166667,OtherBiomes
6300,23.3414001,160.9170074,OtherBiomes
6301,24.0342007,274.75,OtherBiomes
6302,14.0949001,94,OtherBiomes
6303,21.3038006,2.5,OtherBiomes
6304,24.7262001,15.75,OtherBiomes
6305,16.4584007,141.9170074,OtherBiomes
6306,14.9776001,117.75,OtherBiomes
6307,22.5962009,0.5,OtherBiomes
6308,14.7128,90.8332977,OtherBiomes
6309,13.8077002,131.5,OtherBiomes
6310,24.1212997,1.5,OtherBiomes
6311,23.5969009,0.416667,OtherBiomes
6312,22.0711002,0.916667,OtherBiomes
6313,25.0207996,100,OtherBiomes
6314,27.6819992,16.0832996,OtherBiomes
6315,25.5564003,10.0832996,OtherBiomes
6316,15.6406002,64.3332977,OtherBiomes
6317,28.4601994,10,OtherBiomes
6318,18.1292,115.6669998,OtherBiomes
6319,17.0363007,51.25,OtherBiomes
6320,18.9878998,183.0829926,OtherBiomes
6321,22.4002991,0.0833333,OtherBiomes
6322,27.4199009,0.833333,OtherBiomes
6323,25.4053001,56.6666985,OtherBiomes
6324,26.9862003,1.25,OtherBiomes
6325,23.9925003,14.8332996,OtherBiomes
6326,25.4990997,84.8332977,OtherBiomes
6327,21.1324005,0.0833333,OtherBiomes
6328,18.2304993,116.8330002,OtherBiomes
6329,10.0698996,85.9167023,OtherBiomes
6330,25.8603992,72.6667023,OtherBiomes
6331,23.2987003,113.9169998,OtherBiomes
6332,22.6112003,52.5833015,OtherBiomes
6333,21.4069996,2,OtherBiomes
6334,8.5903301,95.25,OtherBiomes
6335,24.5555992,109.8330002,OtherBiomes
6336,21.3712006,0.5,OtherBiomes
6337,16.8057003,43.8333015,OtherBiomes
6338,16.3370991,130.1670074,OtherBiomes
6339,22.4235001,0.25,OtherBiomes
6340,24.2311993,190.9170074,OtherBiomes
6341,22.0569,9.1666698,OtherBiomes
6342,23.3351994,23.6667004,OtherBiomes
6343,22.6821995,2.5,OtherBiomes
6344,21.0468006,2.5,OtherBiomes
6345,25.7914009,78.3332977,OtherBiomes
6346,25.6501999,9.5833302,OtherBiomes
6347,5.9581699,79,OtherBiomes
6348,21.7768002,37.75,OtherBiomes
6349,14.9758997,118.9169998,OtherBiomes
6350,22.1308002,0.25,OtherBiomes
6351,23.3085995,0.583333,OtherBiomes
6352,26.5111008,0.75,OtherBiomes
6353,24.1578007,17.1667004,OtherBiomes
6354,21.5074997,8.6666698,OtherBiomes
6355,24.8558998,168,OtherBiomes
6356,22.4888,1.33333,OtherBiomes
6357,24.4463997,1.75,OtherBiomes
6358,24.3146,154,OtherBiomes
6359,26.5587997,17.75,OtherBiomes
6360,21.2346992,0.583333,OtherBiomes
6361,21.4239998,2.5,OtherBiomes
6362,24.4379005,264.75,OtherBiomes
6363,21.9533005,0.0833333,OtherBiomes
6364,14.6831999,92.75,OtherBiomes
6365,22.7327995,0.333333,OtherBiomes
6366,21.2173004,2.25,OtherBiomes
6367,26.0650005,25.3332996,OtherBiomes
6368,8.0524998,87.1667023,OtherBiomes
6369,25.9465008,45.5,OtherBiomes
6370,21.7248001,3.5833299,OtherBiomes
6371,23.8759003,2.0833299,OtherBiomes
6372,25.1382008,14.9167004,OtherBiomes
6373,23.4389,54.9166985,OtherBiomes
6374,22.6746006,1.16667,OtherBiomes
6375,19.0951996,26.3332996,OtherBiomes
6376,22.3822994,0.166667,OtherBiomes
6377,25.6037006,74.0832977,OtherBiomes
6378,16.3502998,114.9169998,OtherBiomes
6379,22.1889992,0,OtherBiomes
6380,16.7224007,126.0830002,OtherBiomes
6381,22.3223,2.3333299,OtherBiomes
6382,26.1480999,11.25,OtherBiomes
6383,25.0077,42.4166985,OtherBiomes
6384,22.1142998,1.33333,OtherBiomes
6385,23.2933998,2.3333299,OtherBiomes
6386,27.1329002,0.5,OtherBiomes
6387,20.9738007,0.5,OtherBiomes
6388,25.9906998,1.25,OtherBiomes
6389,16.8766994,70,OtherBiomes
6390,25.5146999,80.9167023,OtherBiomes
6391,24.3686008,0.416667,OtherBiomes
6392,24.8523006,49.4166985,OtherBiomes
6393,25.4822998,26.5832996,OtherBiomes
6394,25.7922993,12.1667004,OtherBiomes
6395,25.7301006,7.3333302,OtherBiomes
6396,25.0545006,11.8332996,OtherBiomes
6397,26.1385994,73.9167023,OtherBiomes
6398,21.6522007,14.5832996,OtherBiomes
6399,25.4757996,79.1667023,OtherBiomes
6400,25.1422997,12.9167004,OtherBiomes
6401,27.2880001,1.08333,OtherBiomes
6402,26.5722008,6.5,OtherBiomes
6403,17.2558002,38.8333015,OtherBiomes
6404,25.1536007,114.3330002,OtherBiomes
6405,24.8059006,2.1666701,OtherBiomes
6406,22.9874992,0.166667,OtherBiomes
6407,25.3572998,13.4167004,OtherBiomes
6408,13.7287998,52,OtherBiomes
6409,20.7155991,23.1667004,OtherBiomes
6410,24.8192997,201.9170074,OtherBiomes
6411,26.9482002,12.1667004,OtherBiomes
6412,22.3857002,0.333333,OtherBiomes
6413,26.8031998,14.4167004,OtherBiomes
6414,23.1056995,46.1666985,OtherBiomes
6415,17.7688999,123.5,OtherBiomes
6416,22.5823002,0.166667,OtherBiomes
6417,22.6161995,0.166667,OtherBiomes
6418,20.7863007,3.4166701,OtherBiomes
6419,25.9115009,75.3332977,OtherBiomes
6420,23.2546997,7,OtherBiomes
6421,24.0011997,1.16667,OtherBiomes
6422,26.1527996,81.4167023,OtherBiomes
6423,18.2726994,28.5,OtherBiomes
6424,25.2021008,11.4167004,OtherBiomes
6425,24.6819992,10.75,OtherBiomes
6426,21.2558002,0.333333,OtherBiomes
6427,26.0258007,80.0832977,OtherBiomes
6428,26.3743,61.0833015,OtherBiomes
6429,24.0007,2.1666701,OtherBiomes
6430,25.7950993,23.5,OtherBiomes
6431,26.1280994,52.8333015,OtherBiomes
6432,24.3812008,15.0832996,OtherBiomes
6433,14.9551001,66.8332977,OtherBiomes
6434,25.4911995,10.9167004,OtherBiomes
6435,25.0195999,125,OtherBiomes
6436,22.1879997,0.166667,OtherBiomes
6437,14.6289997,81.1667023,OtherBiomes
6438,26.1033001,6.1666698,OtherBiomes
6439,16.7409992,136.75,OtherBiomes
6440,21.1126995,0.333333,OtherBiomes
6441,25.0333004,13,OtherBiomes
6442,27.7292004,5.5,OtherBiomes
6443,26.0046005,83.5,OtherBiomes
6444,27.0408001,1.16667,OtherBiomes
6445,22.6226997,0.333333,OtherBiomes
6446,25.7639008,82.5832977,OtherBiomes
6447,22.6648006,0.0833333,OtherBiomes
6448,23.4671001,1.91667,OtherBiomes
6449,25.0030003,139.8329926,OtherBiomes
6450,22.4339008,0.166667,OtherBiomes
6451,24.5466003,2.25,OtherBiomes
6452,22.9188004,0.333333,OtherBiomes
6453,22.9762993,0.166667,OtherBiomes
6454,22.5708008,1.08333,OtherBiomes
6455,14.9998999,47.0833015,OtherBiomes
6456,25.4796009,0.333333,OtherBiomes
6457,25.8656006,87.75,OtherBiomes
6458,23.0928001,48.8333015,OtherBiomes
6459,26.4172001,15.75,OtherBiomes
6460,14.9350004,136.25,OtherBiomes
6461,25.4727001,13.75,OtherBiomes
6462,26.2567997,71.25,OtherBiomes
6463,18.9620991,142,OtherBiomes
6464,26.1317997,71.3332977,OtherBiomes
6465,27.2254009,5.5,OtherBiomes
6466,16.3871994,92.0832977,OtherBiomes
6467,22.9216003,0,OtherBiomes
6468,26.9890995,0.583333,OtherBiomes
6469,22.3304005,0.416667,OtherBiomes
6470,25.5021992,8.9166698,OtherBiomes
6471,24.8607998,312,OtherBiomes
6472,21.8722992,0.833333,OtherBiomes
6473,25.5720005,86.75,OtherBiomes
6474,26.1490993,80.5,OtherBiomes
6475,21.7178001,0.333333,OtherBiomes
6476,24.6445007,0.5,OtherBiomes
6477,23.9286995,1.75,OtherBiomes
6478,24.9867992,28.4167004,OtherBiomes
6479,25.1506004,10.4167004,OtherBiomes
6480,26.1392994,71.8332977,OtherBiomes
6481,27.0767002,11.75,OtherBiomes
6482,25.5440998,9.0833302,OtherBiomes
6483,26.0932007,1.83333,OtherBiomes
6484,22.0519009,0.333333,OtherBiomes
6485,22.7672997,1.33333,OtherBiomes
6486,18.0536995,120.5,OtherBiomes
6487,27.7667999,6.25,OtherBiomes
6488,26.1217003,57.0833015,OtherBiomes
6489,27.4785995,18.5,OtherBiomes
6490,24.9302006,13.9167004,OtherBiomes
6491,23.8857002,1.58333,OtherBiomes
6492,22.5942001,1.08333,OtherBiomes
6493,25.5776997,91.1667023,OtherBiomes
6494,24.1497002,2.3333299,OtherBiomes
6495,21.5224991,2.75,OtherBiomes
6496,27.4599991,1.25,OtherBiomes
6497,25.1385002,114.8330002,OtherBiomes
6498,13.3907003,74.5,OtherBiomes
6499,24.8115997,1.58333,OtherBiomes
6500,24.0534,82.5,OtherBiomes
6501,22.9899998,154.6670074,OtherBiomes
6502,24.6189003,213.25,OtherBiomes
6503,16.6699009,237,OtherBiomes
6504,24.9192009,9.9166698,OtherBiomes
6505,26.0580997,1.33333,OtherBiomes
6506,22.5443001,3.1666701,OtherBiomes
6507,26.9323006,18.6667004,OtherBiomes
6508,23.5641003,7.75,OtherBiomes
6509,18.9797993,121.5830002,OtherBiomes
6510,26.1662998,62.4166985,OtherBiomes
6511,26.0727005,81.9167023,OtherBiomes
6512,25.3703003,17.4167004,OtherBiomes
6513,23.9001007,141.75,OtherBiomes
6514,19.1751995,131,OtherBiomes
6515,23.9363003,1.25,OtherBiomes
6516,23.1324005,0.333333,OtherBiomes
6517,23.0492001,3.3333299,OtherBiomes
6518,25.9755001,114.4169998,OtherBiomes
6519,25.5368996,92.5,OtherBiomes
6520,22.2448006,3.0833299,OtherBiomes
6521,25.5748997,94.75,OtherBiomes
6522,24.3654003,2.5,OtherBiomes
6523,25.0338001,61.5833015,OtherBiomes
6524,25.6762009,101.6669998,OtherBiomes
6525,28.2598,6.5833302,OtherBiomes
6526,24.816,92.0832977,OtherBiomes
6527,23.4978008,0.916667,OtherBiomes
6528,16.5538006,87.9167023,OtherBiomes
6529,26.4864006,64.9167023,OtherBiomes
6530,25.5503006,86,OtherBiomes
6531,24.9316998,200.4170074,OtherBiomes
6532,24.2308006,2.25,OtherBiomes
6533,25.9293995,93.5832977,OtherBiomes
6534,16.8980007,43.8333015,OtherBiomes
6535,19.1940994,118.0830002,OtherBiomes
6536,24.5562,94.0832977,OtherBiomes
6537,24.4605007,0.0833333,OtherBiomes
6538,27.7542992,21,OtherBiomes
6539,20.8805008,0.333333,OtherBiomes
6540,25.3421993,74.75,OtherBiomes
6541,22.2113991,0.25,OtherBiomes
6542,27.0732994,1.08333,OtherBiomes
6543,25.5401993,88,OtherBiomes
6544,25.3360996,93.1667023,OtherBiomes
6545,27.4522991,1,OtherBiomes
6546,22.6074009,2.5833299,OtherBiomes
6547,26.8062992,24.6667004,OtherBiomes
6548,14.1429005,47.6666985,OtherBiomes
6549,24.4269009,0,OtherBiomes
6550,15.8287001,42.1666985,OtherBiomes
6551,21.6107998,104.75,OtherBiomes
6552,20.3511009,1,OtherBiomes
6553,24.3449993,8.9166698,OtherBiomes
6554,22.3162994,0.333333,OtherBiomes
6555,24.9867001,19.9167004,OtherBiomes
6556,20.8642998,108.4169998,OtherBiomes
6557,19.8574009,131.5,OtherBiomes
6558,23.5338993,151.5,OtherBiomes
6559,19.3868999,105.9169998,OtherBiomes
6560,16.1485996,88,OtherBiomes
6561,19.7360992,85.5,OtherBiomes
6562,17.3411999,35.9166985,OtherBiomes
6563,26.6553993,1.5,OtherBiomes
6564,27.2301006,1.66667,OtherBiomes
6565,19.0028992,127.6669998,OtherBiomes
6566,26.0058002,101.8330002,OtherBiomes
6567,23.6298008,0.0833333,OtherBiomes
6568,26.6900997,1.58333,OtherBiomes
6569,19.9311008,137.5829926,OtherBiomes
6570,23.3994007,0.166667,OtherBiomes
6571,25.9253006,69.8332977,OtherBiomes
6572,22.6721001,190.4170074,OtherBiomes
6573,25.3694,1.58333,OtherBiomes
6574,27.6315002,0.75,OtherBiomes
6575,18.1700993,133.4170074,OtherBiomes
6576,26.6790009,9.0833302,OtherBiomes
6577,26.8878002,1.33333,OtherBiomes
6578,23.1940002,0.0833333,OtherBiomes
6579,22.7178001,0.75,OtherBiomes
6580,25.7089005,80.0832977,OtherBiomes
6581,17.7238007,94.9167023,OtherBiomes
6582,23.1058006,155.0829926,OtherBiomes
6583,24.6583004,51.6666985,OtherBiomes
6584,22.6660004,2.75,OtherBiomes
6585,17.2304001,82.4167023,OtherBiomes
6586,16.2777996,76.75,OtherBiomes
6587,24.5112991,2.8333299,OtherBiomes
6588,23.6126995,1.83333,OtherBiomes
6589,26.0711994,7.75,OtherBiomes
6590,26.3323994,0.416667,OtherBiomes
6591,25.2418003,2.3333299,OtherBiomes
6592,20.9076004,128,OtherBiomes
6593,18.6923008,34.3333015,OtherBiomes
6594,26.8950996,9.5,OtherBiomes
6595,25.7166004,97.9167023,OtherBiomes
6596,27.1721001,5.75,OtherBiomes
6597,27.3526001,1.25,OtherBiomes
6598,24.4888,81.4167023,OtherBiomes
6599,25.4398003,77.75,OtherBiomes
6600,27.2677002,5.5,OtherBiomes
6601,23.5788002,3.1666701,OtherBiomes
6602,27.5301991,5.6666698,OtherBiomes
6603,27.3726997,5.3333302,OtherBiomes
6604,29.0382004,8.5,OtherBiomes
6605,19.9682999,138.3329926,OtherBiomes
6606,23.948,1.25,OtherBiomes
